SECT_NAME,SECT_CODE,LIE_NAME,LIE_CODE,LI_NO,SDFKEY,SDFNAME,area
大同區,6300600,鄰江里,6300600021,017,6300600021017,鄰江里17鄰,2408.53171418000
內湖區,6301000,東湖里,6301000023,005,6301000023005,東湖里5鄰,4144.12089667000
大同區,6300600,鄰江里,6300600021,013,6300600021013,鄰江里13鄰,8493.27137965000
大同區,6300600,鄰江里,6300600021,020,6300600021020,鄰江里20鄰,5159.56786144000
大同區,6300600,鄰江里,6300600021,007,6300600021007,鄰江里7鄰,21037.87461750000
內湖區,6301000,湖興里,6301000029,012,6301000029012,湖興里12鄰,7700.64061391000
大同區,6300600,至聖里,6300600022,033,6300600022033,至聖里33鄰,6418.23687350000
大同區,6300600,鄰江里,6300600021,016,6300600021016,鄰江里16鄰,4990.36763524000
內湖區,6301000,寶湖里,6301000039,024,6301000039024,寶湖里24鄰,18915.11477840000
內湖區,6301000,寶湖里,6301000039,016,6301000039016,寶湖里16鄰,4613.64032582000
內湖區,6301000,東湖里,6301000023,006,6301000023006,東湖里6鄰,5157.42308833000
內湖區,6301000,寶湖里,6301000039,004,6301000039004,寶湖里4鄰,3131.25488192000
內湖區,6301000,寶湖里,6301000039,005,6301000039005,寶湖里5鄰,19060.87172680000
內湖區,6301000,樂康里,6301000024,002,6301000024002,樂康里2鄰,20967.68057400000
大同區,6300600,至聖里,6300600022,009,6300600022009,至聖里9鄰,2976.63001693000
大同區,6300600,至聖里,6300600022,031,6300600022031,至聖里31鄰,4067.74061152000
大同區,6300600,至聖里,6300600022,025,6300600022025,至聖里25鄰,5693.60134458000
內湖區,6301000,樂康里,6301000024,001,6301000024001,樂康里1鄰,3601.49468283000
大同區,6300600,至聖里,6300600022,005,6300600022005,至聖里5鄰,10698.94006370000
內湖區,6301000,安湖里,6301000031,008,6301000031008,安湖里8鄰,4826.30670724000
內湖區,6301000,南湖里,6301000040,004,6301000040004,南湖里4鄰,15019.93422890000
內湖區,6301000,南湖里,6301000040,003,6301000040003,南湖里3鄰,6946.04448247000
內湖區,6301000,東湖里,6301000023,004,6301000023004,東湖里4鄰,4433.57034364000
大同區,6300600,國慶里,6300600018,013,6300600018013,國慶里13鄰,3822.64753860000
大同區,6300600,國慶里,6300600018,014,6300600018014,國慶里14鄰,3131.45664126000
大同區,6300600,至聖里,6300600022,011,6300600022011,至聖里11鄰,8324.93953598000
大同區,6300600,鄰江里,6300600021,015,6300600021015,鄰江里15鄰,3156.56949701000
內湖區,6301000,東湖里,6301000023,003,6301000023003,東湖里3鄰,4984.65121279000
大同區,6300600,鄰江里,6300600021,008,6300600021008,鄰江里8鄰,15348.58166620000
內湖區,6301000,寶湖里,6301000039,021,6301000039021,寶湖里21鄰,42406.83776980000
內湖區,6301000,湖元里,6301000030,001,6301000030001,湖元里1鄰,4580.55046758000
內湖區,6301000,湖興里,6301000029,015,6301000029015,湖興里15鄰,34357.75005530000
內湖區,6301000,寶湖里,6301000039,023,6301000039023,寶湖里23鄰,15435.55520530000
大同區,6300600,至聖里,6300600022,007,6300600022007,至聖里7鄰,8603.27894921000
內湖區,6301000,湖元里,6301000030,005,6301000030005,湖元里5鄰,3657.55698310000
內湖區,6301000,湖興里,6301000029,014,6301000029014,湖興里14鄰,13097.61780980000
中山區,6300400,大佳里,6300400017,007,6300400017007,大佳里7鄰,23119.75431230000
大同區,6300600,鄰江里,6300600021,014,6300600021014,鄰江里14鄰,5423.27452913000
內湖區,6301000,東湖里,6301000023,002,6301000023002,東湖里2鄰,5060.11067642000
內湖區,6301000,寶湖里,6301000039,013,6301000039013,寶湖里13鄰,31241.32922950000
內湖區,6301000,五分里,6301000022,001,6301000022001,五分里1鄰,2962.22734488000
大同區,6300600,鄰江里,6300600021,010,6300600021010,鄰江里10鄰,1437.91106186000
大同區,6300600,至聖里,6300600022,029,6300600022029,至聖里29鄰,7771.03977225000
內湖區,6301000,湖元里,6301000030,012,6301000030012,湖元里12鄰,4201.65940558000
內湖區,6301000,五分里,6301000022,002,6301000022002,五分里2鄰,3412.78043007000
內湖區,6301000,五分里,6301000022,004,6301000022004,五分里4鄰,8758.55879793000
內湖區,6301000,寶湖里,6301000039,014,6301000039014,寶湖里14鄰,30181.63374670000
內湖區,6301000,湖元里,6301000030,013,6301000030013,湖元里13鄰,3468.04807794000
內湖區,6301000,寶湖里,6301000039,007,6301000039007,寶湖里7鄰,44842.51835800000
內湖區,6301000,寶湖里,6301000039,015,6301000039015,寶湖里15鄰,26860.08946880000
大同區,6300600,國慶里,6300600018,012,6300600018012,國慶里12鄰,4010.08370461000
內湖區,6301000,湖元里,6301000030,006,6301000030006,湖元里6鄰,3707.32796112000
大同區,6300600,鄰江里,6300600021,009,6300600021009,鄰江里9鄰,9872.55246803000
內湖區,6301000,五分里,6301000022,008,6301000022008,五分里8鄰,2564.94905542000
內湖區,6301000,南湖里,6301000040,008,6301000040008,南湖里8鄰,7951.76616644000
大同區,6300600,至聖里,6300600022,012,6300600022012,至聖里12鄰,2748.17527216000
內湖區,6301000,五分里,6301000022,005,6301000022005,五分里5鄰,3872.76632862000
內湖區,6301000,五分里,6301000022,027,6301000022027,五分里27鄰,2570.32332238000
內湖區,6301000,五分里,6301000022,007,6301000022007,五分里7鄰,4306.24623488000
中山區,6300400,大佳里,6300400017,008,6300400017008,大佳里8鄰,55119.04485670000
內湖區,6301000,湖元里,6301000030,007,6301000030007,湖元里7鄰,5822.90633891000
內湖區,6301000,湖元里,6301000030,014,6301000030014,湖元里14鄰,4268.42115886000
大同區,6300600,國順里,6300600017,007,6300600017007,國順里7鄰,18511.26013140000
內湖區,6301000,寶湖里,6301000039,020,6301000039020,寶湖里20鄰,68433.19653420000
內湖區,6301000,五分里,6301000022,006,6301000022006,五分里6鄰,6093.45352499000
大同區,6300600,國順里,6300600017,011,6300600017011,國順里11鄰,7903.84831726000
大同區,6300600,國慶里,6300600018,015,6300600018015,國慶里15鄰,6689.13127957000
大同區,6300600,國慶里,6300600018,017,6300600018017,國慶里17鄰,7095.12483280000
大同區,6300600,國慶里,6300600018,005,6300600018005,國慶里5鄰,10305.09556310000
內湖區,6301000,五分里,6301000022,003,6301000022003,五分里3鄰,6545.35196962000
大同區,6300600,揚雅里,6300600019,016,6300600019016,揚雅里16鄰,7237.17734636000
大同區,6300600,揚雅里,6300600019,001,6300600019001,揚雅里1鄰,7240.14819950000
大同區,6300600,斯文里,6300600020,020,6300600020020,斯文里20鄰,8161.14742365000
內湖區,6301000,湖元里,6301000030,002,6301000030002,湖元里2鄰,3856.97626240000
大同區,6300600,斯文里,6300600020,018,6300600020018,斯文里18鄰,3234.94347031000
內湖區,6301000,五分里,6301000022,010,6301000022010,五分里10鄰,6839.17582054000
大同區,6300600,斯文里,6300600020,011,6300600020011,斯文里11鄰,9699.49670326000
內湖區,6301000,五分里,6301000022,030,6301000022030,五分里30鄰,3831.70558075000
大同區,6300600,斯文里,6300600020,015,6300600020015,斯文里15鄰,13297.71570480000
中山區,6300400,集英里,6300400008,022,6300400008022,集英里22鄰,74241.99203010000
中山區,6300400,集英里,6300400008,024,6300400008024,集英里24鄰,56166.94756250000
中山區,6300400,圓山里,6300400012,014,6300400012014,圓山里14鄰,11954.80386260000
松山區,6300100,莊敬里,6300100002,023,6300100002023,莊敬里23鄰,120104.12479900000
內湖區,6301000,五分里,6301000022,026,6301000022026,五分里26鄰,7659.61764830000
內湖區,6301000,湖元里,6301000030,015,6301000030015,湖元里15鄰,2243.08839283000
中山區,6300400,圓山里,6300400012,012,6300400012012,圓山里12鄰,9383.33305253000
大同區,6300600,國慶里,6300600018,008,6300600018008,國慶里8鄰,2719.76241386000
內湖區,6301000,五分里,6301000022,031,6301000022031,五分里31鄰,2844.64911732000
松山區,6300100,莊敬里,6300100002,024,6300100002024,莊敬里24鄰,46820.47067640000
內湖區,6301000,湖元里,6301000030,008,6301000030008,湖元里8鄰,2893.17884185000
內湖區,6301000,五分里,6301000022,018,6301000022018,五分里18鄰,1803.66453210000
中山區,6300400,新庄里,6300400019,013,6300400019013,新庄里13鄰,5341.37824653000
中山區,6300400,新喜里,6300400018,001,6300400018001,新喜里1鄰,6644.50029629000
中山區,6300400,新喜里,6300400018,005,6300400018005,新喜里5鄰,12535.70323540000
中山區,6300400,行政里,6300400024,001,6300400024001,行政里1鄰,20363.48946570000
中山區,6300400,行孝里,6300400026,015,6300400026015,行孝里15鄰,7815.44968515000
大同區,6300600,國順里,6300600017,006,6300600017006,國順里6鄰,11802.40539630000
內湖區,6301000,南湖里,6301000040,009,6301000040009,南湖里9鄰,5427.27463233000
中山區,6300400,行孝里,6300400026,016,6300400026016,行孝里16鄰,40886.87341150000
大同區,6300600,斯文里,6300600020,019,6300600020019,斯文里19鄰,2575.28672424000
大同區,6300600,國順里,6300600017,008,6300600017008,國順里8鄰,5150.84297101000
內湖區,6301000,湖元里,6301000030,016,6301000030016,湖元里16鄰,7577.97045921000
中山區,6300400,行仁里,6300400025,029,6300400025029,行仁里29鄰,9459.96030993000
內湖區,6301000,五分里,6301000022,029,6301000022029,五分里29鄰,6799.47199761000
中山區,6300400,行仁里,6300400025,031,6300400025031,行仁里31鄰,5750.73269685000
內湖區,6301000,五分里,6301000022,028,6301000022028,五分里28鄰,12040.59134940000
中山區,6300400,下埤里,6300400027,020,6300400027020,下埤里20鄰,8297.14806256000
中山區,6300400,圓山里,6300400012,013,6300400012013,圓山里13鄰,7885.54901237000
中山區,6300400,圓山里,6300400012,007,6300400012007,圓山里7鄰,4462.70056316000
大同區,6300600,國慶里,6300600018,007,6300600018007,國慶里7鄰,2383.90550049000
內湖區,6301000,湖元里,6301000030,009,6301000030009,湖元里9鄰,2787.82095919000
內湖區,6301000,五分里,6301000022,009,6301000022009,五分里9鄰,7258.80209104000
大同區,6300600,斯文里,6300600020,021,6300600020021,斯文里21鄰,9543.31181977000
中山區,6300400,新庄里,6300400019,019,6300400019019,新庄里19鄰,5034.76742699000
中山區,6300400,新喜里,6300400018,002,6300400018002,新喜里2鄰,5057.46669904000
大同區,6300600,斯文里,6300600020,009,6300600020009,斯文里9鄰,2832.82441694000
大同區,6300600,揚雅里,6300600019,013,6300600019013,揚雅里13鄰,9176.12088050000
大同區,6300600,揚雅里,6300600019,015,6300600019015,揚雅里15鄰,3817.11774605000
大同區,6300600,揚雅里,6300600019,014,6300600019014,揚雅里14鄰,3739.04117226000
中山區,6300400,行仁里,6300400025,019,6300400025019,行仁里19鄰,374.37306959200
大同區,6300600,國順里,6300600017,010,6300600017010,國順里10鄰,2301.71772615000
大同區,6300600,揚雅里,6300600019,002,6300600019002,揚雅里2鄰,2793.60529849000
中山區,6300400,圓山里,6300400012,006,6300400012006,圓山里6鄰,4821.65662056000
內湖區,6301000,湖興里,6301000029,018,6301000029018,湖興里18鄰,10665.32030760000
內湖區,6301000,南湖里,6301000040,010,6301000040010,南湖里10鄰,6991.18279241000
內湖區,6301000,湖元里,6301000030,003,6301000030003,湖元里3鄰,3479.57318204000
內湖區,6301000,湖興里,6301000029,017,6301000029017,湖興里17鄰,4473.64431903000
大同區,6300600,國慶里,6300600018,006,6300600018006,國慶里6鄰,2547.16273942000
內湖區,6301000,寶湖里,6301000039,012,6301000039012,寶湖里12鄰,19104.37917430000
內湖區,6301000,湖元里,6301000030,011,6301000030011,湖元里11鄰,3177.87499486000
內湖區,6301000,湖興里,6301000029,016,6301000029016,湖興里16鄰,10163.15052500000
大同區,6300600,斯文里,6300600020,019,6300600020019,斯文里19鄰,517.35934225500
中山區,6300400,下埤里,6300400027,019,6300400027019,下埤里19鄰,8540.99858692000
大同區,6300600,國順里,6300600017,005,6300600017005,國順里5鄰,14343.49301660000
中山區,6300400,新庄里,6300400019,018,6300400019018,新庄里18鄰,5488.73106322000
大同區,6300600,國慶里,6300600018,016,6300600018016,國慶里16鄰,8225.87772879000
內湖區,6301000,湖興里,6301000029,024,6301000029024,湖興里24鄰,5486.83668204000
內湖區,6301000,湖元里,6301000030,010,6301000030010,湖元里10鄰,9885.56844639000
大同區,6300600,國慶里,6300600018,010,6300600018010,國慶里10鄰,4745.21157434000
中山區,6300400,下埤里,6300400027,021,6300400027021,下埤里21鄰,7993.09361414000
中山區,6300400,新喜里,6300400018,003,6300400018003,新喜里3鄰,5906.28766248000
內湖區,6301000,寶湖里,6301000039,011,6301000039011,寶湖里11鄰,12603.09861450000
中山區,6300400,行孝里,6300400026,012,6300400026012,行孝里12鄰,4842.06862562000
中山區,6300400,新喜里,6300400018,004,6300400018004,新喜里4鄰,3442.74256237000
中山區,6300400,圓山里,6300400012,015,6300400012015,圓山里15鄰,13419.52318880000
中山區,6300400,圓山里,6300400012,010,6300400012010,圓山里10鄰,3493.72775626000
中山區,6300400,圓山里,6300400012,005,6300400012005,圓山里5鄰,5090.92572014000
內湖區,6301000,寶湖里,6301000039,010,6301000039010,寶湖里10鄰,21525.97029810000
中山區,6300400,行孝里,6300400026,014,6300400026014,行孝里14鄰,4827.58393156000
內湖區,6301000,南湖里,6301000040,011,6301000040011,南湖里11鄰,8781.54931759000
大同區,6300600,國順里,6300600017,009,6300600017009,國順里9鄰,3136.82319939000
大同區,6300600,國順里,6300600017,004,6300600017004,國順里4鄰,7600.10798958000
大同區,6300600,斯文里,6300600020,016,6300600020016,斯文里16鄰,12536.37028950000
內湖區,6301000,五分里,6301000022,013,6301000022013,五分里13鄰,5214.50065629000
大同區,6300600,國慶里,6300600018,004,6300600018004,國慶里4鄰,2646.52724615000
大同區,6300600,斯文里,6300600020,010,6300600020010,斯文里10鄰,4797.65835967000
中山區,6300400,行仁里,6300400025,028,6300400025028,行仁里28鄰,2846.53633188000
中山區,6300400,行仁里,6300400025,027,6300400025027,行仁里27鄰,2856.29685548000
中山區,6300400,新庄里,6300400019,017,6300400019017,新庄里17鄰,5270.02410637000
內湖區,6301000,寶湖里,6301000039,008,6301000039008,寶湖里8鄰,26489.76802730000
大同區,6300600,揚雅里,6300600019,003,6300600019003,揚雅里3鄰,3975.33975775000
內湖區,6301000,五分里,6301000022,014,6301000022014,五分里14鄰,3868.63652828000
中山區,6300400,行孝里,6300400026,011,6300400026011,行孝里11鄰,11310.54389250000
內湖區,6301000,五分里,6301000022,025,6301000022025,五分里25鄰,5924.41493438000
內湖區,6301000,五分里,6301000022,022,6301000022022,五分里22鄰,4321.21075672000
內湖區,6301000,五分里,6301000022,033,6301000022033,五分里33鄰,43402.46819310000
內湖區,6301000,五分里,6301000022,024,6301000022024,五分里24鄰,6395.90912439000
中山區,6300400,圓山里,6300400012,009,6300400012009,圓山里9鄰,12392.12240760000
中山區,6300400,圓山里,6300400012,004,6300400012004,圓山里4鄰,4452.98353579000
中山區,6300400,下埤里,6300400027,016,6300400027016,下埤里16鄰,8211.23619205000
中山區,6300400,行仁里,6300400025,026,6300400025026,行仁里26鄰,2814.38072350000
中山區,6300400,行仁里,6300400025,025,6300400025025,行仁里25鄰,2726.54848543000
大同區,6300600,國慶里,6300600018,003,6300600018003,國慶里3鄰,2847.71084992000
內湖區,6301000,湖興里,6301000029,019,6301000029019,湖興里19鄰,9013.51789765000
中山區,6300400,新庄里,6300400019,016,6300400019016,新庄里16鄰,4889.69704731000
內湖區,6301000,湖元里,6301000030,017,6301000030017,湖元里17鄰,4918.93722062000
中山區,6300400,新喜里,6300400018,008,6300400018008,新喜里8鄰,3583.61136657000
中山區,6300400,新喜里,6300400018,007,6300400018007,新喜里7鄰,2096.74139231000
中山區,6300400,新喜里,6300400018,006,6300400018006,新喜里6鄰,3680.21448285000
內湖區,6301000,五分里,6301000022,015,6301000022015,五分里15鄰,7017.07636093000
內湖區,6301000,湖元里,6301000030,004,6301000030004,湖元里4鄰,5815.52171354000
中山區,6300400,行孝里,6300400026,013,6300400026013,行孝里13鄰,2359.75843609000
中山區,6300400,圓山里,6300400012,003,6300400012003,圓山里3鄰,4231.30276910000
中山區,6300400,行仁里,6300400025,022,6300400025022,行仁里22鄰,3010.15217138000
中山區,6300400,行仁里,6300400025,024,6300400025024,行仁里24鄰,2828.24572090000
中山區,6300400,行仁里,6300400025,023,6300400025023,行仁里23鄰,3028.67875031000
大同區,6300600,斯文里,6300600020,007-008,6300600020007,斯文里7-8鄰,3962.88514561000
中山區,6300400,行政里,6300400024,002,6300400024002,行政里2鄰,17945.74642020000
大同區,6300600,斯文里,6300600020,012,6300600020012,斯文里12鄰,4772.51298036000
內湖區,6301000,五分里,6301000022,021,6301000022021,五分里21鄰,2604.38033569000
大同區,6300600,揚雅里,6300600019,006,6300600019006,揚雅里6鄰,1802.20936203000
