Category,Category_Name,Classes,Classes_Name,Subcategory,Subcategories_Name,Business_Item,Business_Item_Desc,Business_Item_Content
F,批發、零售及餐飲業,F1,批發業,F107,化學原料及其製品批發業,F107170,工業助劑批發業,各種工業觸媒及工業助劑批發之行業，如水處理劑、安定劑、稀釋劑、接著劑、增硬劑等。
F,批發、零售及餐飲業,F1,批發業,F107,化學原料及其製品批發業,F107180,爆竹、煙火批發業,從事各種爆竹、煙火批發之行業。
F,批發、零售及餐飲業,F1,批發業,F107,化學原料及其製品批發業,F107190,塑膠膜、袋批發業,各種塑膠膜、袋批發之行業、如塑膠網袋、塑膠重合袋、塑膠捲撕袋、塑膠保鮮膜、塑膠編織袋、塑膠包裝袋、塑膠夾鏈袋等。
F,批發、零售及餐飲業,F1,批發業,F107,化學原料及其製品批發業,F107200,化學原料批發業,從事化學原料批發之行業。
F,批發、零售及餐飲業,F1,批發業,F107,化學原料及其製品批發業,F107990,其他化學製品批發業,F107010 至F107200 細類以外之其他化學製品批發之行業。如非屬建材之玻璃。
F,批發、零售及餐飲業,F1,批發業,F108,藥物、化粧品批發業,F108011,中藥批發業,依藥事法之規定，經營中藥批發、調劑之行業。
F,批發、零售及餐飲業,F1,批發業,F108,藥物、化粧品批發業,F108021,西藥批發業,依藥事法之規定，經營西藥批發之行業。包括原料藥。
F,批發、零售及餐飲業,F1,批發業,F108,藥物、化粧品批發業,F108031,醫療器材批發業,依藥事法之規定，經營醫療器材批發之行業。包括注射器、醫療耗材、齒科材料、紗布及繃帶、處方用鏡片及使用於處方用鏡片之鏡框等。包括其醫療器材租賃業務。（隱形眼鏡及其藥水、藥片亦歸入本細類）
F,批發、零售及餐飲業,F1,批發業,F108,藥物、化粧品批發業,F108040,化粧品批發業,從事清潔用、保養用、彩粧用化粧品及香水等批發之行業。
F,批發、零售及餐飲業,F1,批發業,F108,藥物、化粧品批發業,F108051,化粧品色素販賣業,依化粧品衛生管理條例之規定，經營化粧品色素之輸入或販賣業者。
F,批發、零售及餐飲業,F1,批發業,F109,文教、樂器、育樂用品批發業,F109070,文教、樂器、育樂用品批發業,從事書籍、文具、樂器、運動用品、玩具、娛樂用品等批發之行業。
F,批發、零售及餐飲業,F1,批發業,F110,鐘錶、眼鏡批發業,F110010,鐘錶批發業,從事鐘錶及其零件等批發之行業。
F,批發、零售及餐飲業,F1,批發業,F110,鐘錶、眼鏡批發業,F110020,眼鏡批發業,從事非處方用眼鏡及其零件等批發之行業（隱形眼鏡批發歸屬F108031 醫療器材批發業）
F,批發、零售及餐飲業,F1,批發業,F111,建材批發業,F111090,建材批發業,從事建材批發之行業。
F,批發、零售及餐飲業,F1,批發業,F112,石油製品、燃料批發業,F112010,汽油、柴油批發業,從事汽油、柴油批發之行業。
F,批發、零售及餐飲業,F1,批發業,F112,石油製品、燃料批發業,F112020,煤及煤製品批發業,從事煤及其產品批發之行業。包括煤球、焦煤等。
F,批發、零售及餐飲業,F1,批發業,F112,石油製品、燃料批發業,F112030,木炭批發業,從事木炭批發之行業。
F,批發、零售及餐飲業,F1,批發業,F112,石油製品、燃料批發業,F112040,石油製品批發業,從事汽油、柴油以外石油製品批發之行業（包括煤油、輕油、航空燃油、液化石油氣、燃料油、機油、潤滑油等）。
F,批發、零售及餐飲業,F1,批發業,F112,石油製品、燃料批發業,F112060,航空站、商港或工業專用港加油業,依航空站商港或工業專用港加儲油加儲氣設施管理規則之規定，經營航空器、地勤作業車輛、船舶或港區機具設施加注燃料之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113010,機械批發業,從事機械及其零件批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113020,電器批發業,從事各種電器用品及器材批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113030,精密儀器批發業,從事科學、工業及環境監測儀器設備批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113050,電腦及事務性機器設備批發業,從事電腦及其週邊設備、辦公室用機器批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113060,度量衡器批發業,從事度量衡器批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113070,電信器材批發業,從事電信器材批發之行業，包括電信管制射頻器材應經許可項目之電信器材，如無線電發射機、無線電收發信機、無線電收信機、工業、科學、醫療用幅射性電機及其他具有產生無線電輻射能之電機；非屬電信管制射頻器材應經許可項目之無線電信器材，如廣播、電視頻段接收機、頻率九十千赫以下且電功率一千瓦以下之超音波清洗器材、全球定位系統接收器（ＧＰＳ）、船舶用航儀設備、漁探器及聲納；及有線電信器材批發之行業。但電信管制射頻器材之輸入業務屬 F401021電信管制射頻器材輸入業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113090,交通標誌器材批發業,從事各種交通標誌器材如道路安全標誌等批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113100,污染防治設備批發業,從事各種污染防治器材、設備批發之行業，如空氣污染防治器材、廢（污）水處理器材、噪音、防振器材及廢棄物處理器材、焚化爐等。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113110,電池批發業,從事各種化學電池、標準電池、蓄電池批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113121,警械批發業,依「警械使用條例」及「警械許可定製售賣持有管理辦法」之規定，從事警棍、警銬、電氣警棍（棒）（電擊器）、防暴網等警械批發之行業。
F,批發、零售及餐飲業,F1,批發業,F113,機械器具批發業,F113990,其他機械器具批發業,從事 F113010至 F113121細類以外之機械器具批發之行業。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114010,汽車批發業,從事汽車批發之行業。包括客運汽車、公共汽車、救護車、消防車、電動車等。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114020,機車批發業,從事機車批發之行業。包括三輪機車、電動機車等。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114030,汽、機車零件配備批發業,從事汽、機車零件、配備、用品批發之行業。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114040,自行車及其零件批發業,從事自行車及其零件批發之行業。包括自行車百貨。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114050,車胎批發業,從事車胎批發之行業。包括汽車、機車、自行車車胎。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114060,船舶及其零件批發業,從事船舶及其零件批發之行業。包括船舶專用機械及其零件、海上結構物等。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114070,航空器及其零件批發業,從事航空器及其零件批發之行業。包括飛機、飛艇、飛船、滑翔機、直升機及其專用零件，如發動機、推進器、起落架、浮舟等，航空熱氣球亦歸入本細類。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114080,軌道車輛及其零件批發業,從事各種軌道車輛及其零件批發之行業，如鐵路機車及列車、電車以及其他有軌車輛如礦車、纜車等。
F,批發、零售及餐飲業,F1,批發業,F114,交通運輸工具批發業,F114990,其他交通運輸工具及其零件批發業,從事F114010 至 F114080細類以外，其他交通運輸工具及其零件批發之行業。
F,批發、零售及餐飲業,F1,批發業,F115,首飾及貴金屬批發業,F115010,首飾及貴金屬批發業,從事首飾、珠寶及金銀條、幣等貴金屬及珊瑚加工品批發之行業。
F,批發、零售及餐飲業,F1,批發業,F115,首飾及貴金屬批發業,F115020,礦石批發業,從事各種礦石批發之行業。
F,批發、零售及餐飲業,F1,批發業,F116,照相器材批發業,F116010,照相器材批發業,從事各種照相器材、攝影器材批發之行業。
F,批發、零售及餐飲業,F1,批發業,F117,消防安全設備批發業,F117010,消防安全設備批發業,依各類場所消防安全設備設置標準之規定，經營下列消防安全設備批發之行業：  一、滅火設備（1.滅火器、消防砂2.室內消防栓3.室外消防栓4.自動撒水設備5.自動水霧滅火設備6.自動泡沫滅火設備7.自動二氧化碳滅火設備8.自動氣體滅火設備9.自動乾粉滅火設備10. 固定、半固定滅火系統）。   二、警報設備（1.火警自動警報設備2.手動報警設備   3.緊急廣播設備4.氣體漏氣自動警報設備）。   三、避難逃生設備（1.標示設備：出口標示燈、避難方向指示燈（標）及嚴禁煙火標誌2.避難器具：指滑台、避難梯、避難橋、救助袋、緩降機、避難繩索、滑杆等）。   四、消防搶救上之必要設施：指送水口、六十三公厘出水口、排煙設備、緊急電源插座及消防專用蓄水池。
F,批發、零售及餐飲業,F1,批發業,F118,資訊軟體批發業,F118010,資訊軟體批發業,從事各種資訊、電腦軟體批發之行業。
F,批發、零售及餐飲業,F1,批發業,F119,電子材料批發業,F119010,電子材料批發業,從事家庭電器以外之電力電子設備及器材批發之行業。如電子管、半導體、光電材料及元件、被動電子元件等電子零組件批發之行業。
F,批發、零售及餐飲業,F1,批發業,F120,耐火材料批發業,F120010,耐火材料批發業,從事各種耐火材料批發之行業，如保溫磚（泥）、斷熱磚（泥）、定型耐火材料、不定型耐火材料、特殊高級耐火材料等。
F,批發、零售及餐飲業,F1,批發業,F121,食品添加物批發業,F121010,食品添加物批發業,依「食品衛生管理法」規定，經營食品添加物批發之行業。並符合「食品添加物之使用範圍及限量暨規格標準」之規定。
F,批發、零售及餐飲業,F1,批發業,F199,其他批發業,F199010,回收物料批發業,從事回收物料批發之行業。
F,批發、零售及餐飲業,F1,批發業,F199,其他批發業,F199990,其他批發業,F101至F121小類及F199010細類所屬商品以外，其他商品（如收藏性郵票等）批發之行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201010,農產品零售業,農產品，如蔬菜、水果及依糧食管理法第十一條規定之兼營小規模糧食等零售之行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201020,畜產品零售業,從事生鮮或未調理之冷凍畜禽肉零售之行業。家禽零售亦歸入本類。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201030,水產品零售業,從事生鮮或未調理之冷凍水產品零售之行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201041,野生動物零售業,依野生動物保育法規定，從事主管機關公告之野生動物之零售行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201050,漁具零售業,從事各種漁網具零售之行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201061,種苗零售業,依植物種苗法規定，從事種苗零售之行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201070,花卉零售業,從事花卉零售之行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201081,特定寵物零售業,依動物保護法之規定，從事特定寵物之零售之行業。
F,批發、零售及餐飲業,F2,零售業,F201,農、畜、水產品零售業,F201090,觀賞魚零售業,從事各種觀賞魚零售之行業。
