"Response_X","Response_Y","R_cat","P_cat","M_cat"
305264.834,2772553.775,1,1,0
305303.76,2772549.992,0,1,0
305306.561,2772547.579,1,0,0
305276.917,2772543.901,1,0,0
305285.33,2772536.558,1,3,0
305322.493,2772533.838,1,0,0
305325.125,2772531.571,4,1,0
305331.735,2772525.854,1,0,0
305307.768,2772516.976,1,0,0
305324.369,2772502.489,1,3,0
305356.152,2772474.863,3,0,0
305282.585,2772568.251,2,0,0
305285.608,2772565.644,1,0,0
305299.398,2772701.441,1,1,0
305292.743,2772711.2,1,1,0
305255.395,2772704.396,1,1,0
305256.547,2772722.373,1,0,1
305159.136,2772519.67,0,2,0
305325.469,2772725.197,1,2,0
305335.581,2772722.628,6,5,0
304489.738,2772768.331,5,1,1
305444.359,2772697.768,26,26,3
305318.895,2772775.09,13,18,3
305474.544,2772685.132,2,3,0
305477.372,2772701.909,0,1,0
305485.888,2772695.611,11,2,2
305347.953,2772771.98,11,7,5
304505.306,2772768.228,1,0,0
305501.763,2772694.447,2,2,0
304974.648,2773118.822,0,1,1
305395.891,2772812.943,1,1,0
305261.448,2772881.637,3,0,0
305271.309,2772892.729,1,1,0
305170.86,2772929.498,0,2,0
305148.196,2772945.831,1,1,0
305169.052,2772970.86,1,0,1
304964.785,2773096.164,0,4,0
304957.258,2773096.42,1,0,0
305076.034,2773032.954,2,1,0
304962.233,2773106.659,0,2,0
305307.491,2772814.086,1,0,0
305025.368,2773075.885,1,1,0
305319.933,2772818.526,4,0,0
304525.168,2772768.229,3,0,0
304665.251,2772816.016,4,4,0
304270.885,2772768.681,4,0,0
304255.322,2772768.897,11,10,3
304683.619,2772819.32,1,1,0
304688.575,2772819.319,5,3,0
304718.48,2772815.321,38,40,0
304746.719,2773121.029,3,0,0
304746.757,2773128.498,2,0,0
304748.196,2773138.417,1,0,0
304752.938,2772815.467,2,0,0
304760.602,2772815.424,0,0,1
304648.684,2772772.659,11,9,0
304340.299,2772766.272,33,13,1
304792.587,2772815.24,3,4,0
304709.524,2772772.343,43,48,3
304778.802,2772604.01,1,0,0
304755.943,2772615.228,1,1,0
304749.441,2772598.449,1,0,0
304831.014,2772616.326,2,3,0
304839.96,2772603.735,1,1,0
304731.724,2772750.365,2,1,0
304784.974,2772681.509,1,0,0
304735.034,2772698.211,0,2,0
304781.09,2772681.602,1,0,0
304732.45,2772636.725,4,2,0
304732.307,2772625.208,6,3,0
304811.897,2772815.13,3,1,0
304740.086,2772767.73,2,0,0
304819.122,2772815.088,1,0,0
304756.42,2772772.091,1,1,0
304369.407,2772765.866,5,2,0
304765.906,2772772.041,1,0,0
304832.622,2772814.768,0,5,0
304791.988,2772771.851,2,2,0
304840.892,2772814.768,1,0,0
304807.617,2772771.504,4,6,0
304861.416,2772922.862,2,1,0
304861.258,2772942.356,1,0,0
304861.576,2772949.215,1,0,0
304811.299,2772847.355,3,1,0
304803.34,2772847.372,4,3,0
304787.274,2772866.688,1,4,0
304788.008,2772847.405,3,0,0
304841.919,2772847.346,3,1,0
304825.892,2772847.324,2,1,0
304814.253,2772866.577,1,1,0
304817.331,2772767.353,1,0,0
304605.692,2772815.62,1,1,1
304842.9,2772771.653,1,1,0
304610.865,2772815.666,5,2,1
307044.658,2772910.921,1,0,0
307050.236,2772911.752,2,0,0
307125.326,2772927.9,1,1,0
306913.632,2772852.609,1,1,0
306829.379,2772821.644,1,0,0
307161.024,2772933.834,1,2,1
306965.04,2772851.428,0,1,0
306964.779,2772860.529,1,0,0
307177.454,2772936.509,1,0,0
307181.827,2772937.184,4,5,1
306987.794,2772864.093,2,0,0
307059.265,2772876.088,0,2,0
307122.033,2772881.261,4,0,0
307139.217,2772884.096,1,0,0
307151.048,2772886.115,1,0,0
307165.055,2772888.36,1,0,0
307172.952,2772889.597,2,2,1
306845.825,2772841.886,1,0,1
307213.999,2772896.203,1,0,0
307222.062,2772897.541,3,0,0
309165.579,2773528.437,1,0,0
309682.23,2773567.208,38,23,5
309221.726,2773533.039,2,2,0
309742.609,2773563.432,5,2,0
309771.635,2773562.999,1,0,4
308241.118,2773413.423,2,3,0
308229.95,2773413.676,2,7,0
308218.573,2773413.932,9,5,1
308218.577,2773403.813,8,2,0
308207.816,2773414.175,4,3,1
308207.611,2773403.941,3,2,1
308050.396,2773368.352,15,6,2
309257.853,2773386.564,0,2,0
309263.798,2773387.102,7,0,0
309272.993,2773406.346,1,0,0
309786.059,2773562.783,0,2,0
309799.05,2773593.099,14,8,0
309751.353,2773623.02,1,3,0
309743.024,2773623.216,2,3,0
309737.123,2773643.927,1,2,0
309737.58,2773651.058,1,0,1
309795.451,2773635.183,2,0,0
309738.228,2773663.047,1,1,1
309730.777,2773663.201,3,5,2
309784.146,2773622.577,3,1,0
309774.773,2773635.562,5,1,0
309764.178,2773635.757,1,0,0
309759.941,2773622.817,6,3,0
309804.528,2773652.801,37,24,1
309780.862,2773696.235,4,0,2
309774.951,2773696.412,1,0,0
309765.017,2773733.759,2,1,0
309809.237,2773715.652,2,0,0
309743.921,2773717.898,10,6,2
309787.151,2773714.595,1,0,0
309797.727,2773578.547,1,0,0
309265.415,2773537.037,1,3,0
309851.282,2773562.125,2,0,0
309274.068,2773537.323,4,0,0
309873.718,2773567.734,1,0,2
308116.716,2773189.238,1,0,0
309280.502,2773537.535,2,0,0
309891.385,2773567.423,2,0,3
309914.518,2773567.014,2,2,0
309919.351,2773566.929,0,1,1
309287.68,2773439.189,1,0,0
309289.868,2773519.334,1,0,0
309287.468,2773424.156,5,0,0
309310.555,2773369.152,2,0,0
309282.65,2773365.247,2,0,0
309310.071,2773318.342,2,0,0
309318.717,2773318.146,1,0,0
309282.732,2773358.206,1,6,0
309310.586,2773296.994,6,0,0
309317.743,2773281.015,2,0,0
309333.851,2773296.995,2,2,0
309308.984,2773258.441,2,1,0
309282.85,2773317.082,0,2,0
309259.198,2773286.773,2,0,1
309259.898,2773300.316,1,0,2
309951.752,2773562.227,2,0,0
308495.062,2773364.379,2,0,0
308501.112,2773367.524,4,1,0
308506.996,2773370.583,1,0,0
308519.081,2773376.866,6,3,1
308525.77,2773380.344,2,2,0
309968.361,2773563.846,2,0,0
309473.306,2773529.512,14,12,6
309583.233,2773489.86,10,5,0
309527.355,2773527.969,3,0,2
309990.837,2773559.825,2,4,2
308398.855,2773450.595,22,16,5
308541.537,2773420.201,5,1,0
308299.509,2773484.329,1,2,0
308282.721,2773490.52,2,0,0
308276.895,2773492.617,0,4,0
308271.689,2773494.49,0,2,0
310189.341,2773557.531,0,1,0
310185.289,2773593.844,0,2,0
310225.734,2773609.634,1,0,0
310228.852,2773581.212,2,0,0
308265.247,2773233.681,4,2,0
308275.368,2773236.74,5,0,0
308249.337,2773228.87,16,22,0
309688.278,2773474.399,2,0,0
309754.269,2773110.625,1,1,0
309722.475,2773128.211,1,1,0
309816.101,2773475.512,2,0,0
309784.785,2773415.077,1,3,1
309834.074,2773444.002,1,1,0
309808.869,2773386.45,1,0,1
309848.643,2773346.239,1,0,0
309774.672,2773366.404,3,1,1
309770.197,2773366.852,2,0,0
309643.778,2773333.425,1,1,0
309780.859,2773346.028,7,2,0
309780.485,2773340.442,3,5,0
309779.868,2773331.199,2,2,0
309779.59,2773327.04,3,1,0
309777.098,2773282.859,2,1,1
309885.019,2773232.893,0,1,0
309759.141,2773472.198,2,0,0
310235.148,2773444.295,1,0,0
309828.782,2773511.438,1,1,0
310251.551,2773436.253,1,1,0
310239.184,2773442.064,2,0,0
309845.261,2773511.207,1,1,0
309839.938,2773511.281,1,0,0
310265.626,2773427.998,4,1,1
308295.674,2773242.88,5,0,1
308286.559,2773240.124,1,7,0
309997.982,2773031.619,1,0,0
309948.71,2773440.246,1,0,0
309946.585,2773352.46,1,1,0
310026.368,2773252.343,1,1,0
310323.103,2773489.697,3,3,0
310328.052,2773497.899,1,0,1
310318.736,2773570.19,1,0,0
310327.421,2773392.775,2,0,0
310068.445,2773472.556,2,0,0
310359.166,2773376.901,2,0,0
310107.413,2773042.653,1,1,0
310310.84,2773217.53,3,1,0
310319.797,2773348.822,1,0,1
310314.989,2773348.822,2,2,0
310330.636,2773339.412,1,1,0
308707.857,2773527.263,0,2,0
308685.368,2773537.847,0,2,0
308662.74,2773549.358,2,2,0
308650.252,2773553.592,1,0,0
308632.895,2773557.827,2,4,0
308625.261,2773560.962,2,1,0
308615.721,2773564.881,1,2,0
310530.682,2773342.992,1,0,0
310553.516,2773288.053,1,0,2
310560.078,2773288.264,2,0,0
310591.275,2773257.856,0,1,0
310596.999,2773308.104,3,1,0
310608.279,2773312.989,0,1,1
310584.419,2773302.656,1,1,1
310563.9,2773346.961,1,0,0
310568.774,2773347.683,1,0,0
308796.461,2773504.248,4,0,1
310641.706,2773430.884,2,0,0
310644.881,2773434.324,1,1,0
310677.188,2773362.375,6,0,0
310593.057,2773355.479,2,0,0
310702.367,2773384.79,3,0,0
310806.018,2773374.45,1,0,1
310593.487,2773373.472,2,1,0
310608.113,2773382.772,0,1,0
311005.362,2773843.71,10,3,2
311007.811,2773846.614,6,3,0
311009.592,2773849.965,8,6,4
311014.489,2773858.007,12,4,2
311018.274,2773863.591,11,4,1
311026.066,2773876.323,1,1,0
308839.798,2773523.423,0,2,0
311451.251,2773575.697,1,1,0
311459.136,2773568.787,2,2,2
311195.67,2773801.895,2,0,0
311146.656,2773806.283,5,5,0
311039.582,2773647.328,1,1,0
311210.009,2773796.276,1,0,0
311246.144,2773767.782,6,0,0
311194.69,2773771.705,1,0,1
311165.081,2773739.838,2,1,1
311091.08,2773662.23,1,0,0
311044.103,2773600.963,1,0,0
311299.382,2773743.239,2,0,0
311318.333,2773721.431,1,0,0
311384.946,2773593.597,2,0,0
311280.306,2773552.442,1,0,0
311216.02,2773571.117,1,0,0
311175.058,2773558.831,2,0,0
311399.837,2773591.716,1,0,0
311406.302,2773617.017,0,1,1
311416.149,2773610.244,1,0,0
311440.518,2773599.719,1,0,0
311439.239,2773584.356,1,0,0
311057.054,2773925.743,2,0,0
311060.519,2773931.15,4,0,0
311397.043,2773698.611,2,2,0
311399.58,2773696.332,2,0,0
311118.145,2773911.252,0,4,0
311147.248,2773917.442,2,3,0
311225.729,2773903.167,1,4,0
311213.638,2773901.888,1,0,0
311157.769,2773892.972,1,0,1
311145.467,2773881.946,2,0,0
311142.796,2773874.574,1,0,0
311186.432,2773875.914,1,0,1
311271.843,2773874.694,2,0,0
311207.324,2773849.84,1,1,0
311237.515,2773832.8,2,2,0
311298.686,2773809.299,2,0,0
311261.689,2773815.682,2,0,0
311099.217,2773919.947,2,2,0
311374.326,2773750.16,0,1,1
311407.344,2773713.12,1,1,0
311428.445,2773744.231,1,0,0
311426.71,2773696.558,2,1,1
311303.097,2773778.618,0,3,0
311467.847,2773737.55,0,2,0
311315.843,2773763.64,0,2,0
311579.817,2773541.807,1,0,0
311353.023,2773733.264,1,0,0
311359.067,2773728.031,1,0,0
311082.039,2773968.198,1,2,0
311103.757,2773974.823,2,0,0
311109.492,2773975.084,5,2,0
311145.472,2773961.693,2,0,2
311130.542,2773956.291,3,4,1
311094.791,2773959.668,3,0,0
308963.233,2773546.954,1,1,0
308636.478,2773388.884,1,0,1
308969.47,2773547.357,1,1,0
310863.392,2773691.863,1,1,0
310869.315,2773701.393,2,0,1
310845.218,2773738.393,0,2,0
310891.207,2773747.201,2,0,0
310887.477,2773741.636,0,3,1
310914.614,2773782.096,0,2,0
310917.091,2773785.791,1,3,0
310912.324,2773778.683,1,0,0
310939.869,2773812.485,2,0,0
310962.313,2773845.053,2,0,0
310982.263,2773875.989,1,1,0
310987.734,2773885.412,0,2,0
310995.905,2773897.395,2,0,0
311009.555,2773921.443,3,1,0
311012.502,2773926.09,2,0,0
309241.046,2773598.46,3,0,0
309255.743,2773631.322,2,0,0
309228.939,2773649.226,2,0,0
309230.706,2773761.484,1,0,1
309220.931,2773592.317,1,1,1
311051.402,2774002.237,2,3,0
311045.847,2774012.062,0,2,0
311042.309,2774024.346,3,3,2
309236.698,2773569.112,1,0,0
309055.545,2773406.916,1,0,0
309060.782,2773393.021,2,0,1
309060.782,2773385.144,1,0,1
308997.835,2773490.747,1,8,0
309107.025,2773380.121,1,0,0
309113.836,2773370.999,2,1,0
309099.697,2773370.815,1,0,0
309107.023,2773370.91,1,1,0
309024.579,2773464.084,2,0,0
309039.812,2773456.249,1,0,0
309023.83,2773453.949,2,3,1
309030.733,2773438.526,1,1,1
308983.666,2773513.182,3,0,0
309007.131,2773515.316,3,3,0
309275.488,2773572.703,1,0,0
309279.582,2773572.849,0,2,2
309028.457,2773517.281,2,0,1
309065.644,2773519.574,0,2,0
309293.727,2773626.897,1,1,0
309269.28,2773611.959,1,0,0
309292.822,2773650.677,0,2,0
309274.176,2773659.941,1,0,0
309156.655,2773425.493,1,0,1
309064.396,2773439.824,1,0,0
309055.768,2773438.659,0,2,0
309040.999,2773435.995,1,0,0
309050.376,2773424.043,3,0,0
309073.191,2773440.158,2,4,2
309127.998,2773525.138,0,2,0
309170.58,2773359.49,1,0,0
309180.9,2773403.102,1,0,0
309235.403,2773408.054,2,0,0
309237.675,2773339.839,1,0,0
309188.818,2773349.846,2,0,0
309210.759,2773381.908,3,0,0
309232.102,2773383.726,2,0,0
309234.012,2773356.722,2,0,0
309227.469,2773356.145,2,0,1
309213.113,2773354.877,0,1,0
309151.473,2773347.324,1,1,0
309168.965,2773479.804,2,0,0
309192.149,2773497.156,1,0,0
309146.381,2773492.961,2,0,0
309153.069,2773478.612,7,2,0
309158.969,2773479.055,2,1,0
309059.627,2773497.968,3,1,1
309091.383,2773487.779,3,0,2
309149.854,2773527.095,2,1,1
306074.865,2779258.065,1,0,0
306431.241,2779070.431,1,0,0
306854.971,2779384.668,0,0,2
305765.857,2778448.811,1,0,0
301015.745,2775886.119,1,0,0
300915.294,2775881.096,1,0,0
300938.543,2775890.513,1,0,1
300930.964,2775940.711,1,0,1
301000.277,2775971.328,1,1,0
300929.008,2775954.2,1,0,0
300927.142,2775963.248,1,0,0
300946.761,2775951.274,1,0,0
300926.913,2776005.645,4,2,0
300945.955,2775998.018,1,0,0
300930.173,2776023.395,0,2,0
300905.031,2776023.861,1,0,0
300817.164,2776045.737,2,0,0
300782.086,2776034.259,2,0,1
300766.357,2776032.995,1,0,0
301012.769,2776019.274,1,1,0
301018.821,2776017.639,2,0,0
300973.892,2776028.148,4,2,0
301015.096,2776005.027,2,0,0
301028.133,2776016.005,1,0,0
301031.159,2776015.071,1,0,0
301034.185,2776001.525,1,0,1
301049.318,2776010.867,0,2,0
300983.669,2776025.111,1,0,0
300985.531,2776010.398,0,1,1
300991.351,2776023.244,1,0,0
300954.803,2776051.036,1,0,1
300955.734,2776057.575,1,0,0
300883.593,2775821.068,1,0,0
300874.745,2775818.264,1,0,1
300841.451,2775802.612,1,1,0
300832.372,2775803.779,1,0,0
307535.245,2770878.005,1,0,1
307558.559,2770879.064,2,3,1
307566.263,2770928.09,0,2,0
307557.233,2770932.476,2,1,0
307553.385,2770842.607,1,0,1
307553.296,2770838.399,2,0,0
307553.15,2770831.535,1,0,2
307553.07,2770827.747,2,0,0
307574.213,2770811.256,1,0,1
307571.833,2770811.302,1,0,0
307555.303,2770780.09,2,0,0
307441.628,2770802.573,1,0,0
307558.009,2770774.663,2,2,0
307533.165,2770781.14,1,0,1
307527.839,2770666.169,1,1,0
307527.902,2770644.07,1,1,0
307527.903,2770634.26,3,2,0
307511.14,2770636.783,0,2,0
307554.646,2770619.652,1,0,0
307570.158,2770620.848,1,0,2
307528.037,2770618.739,1,0,0
307546.235,2770600.935,1,1,1
307527.672,2770610.206,0,2,0
307513.978,2771028.689,1,1,0
307562.282,2771037.043,2,0,0
307569.912,2770936.716,1,0,0
307596.088,2770920.21,1,0,1
307656.839,2770969.551,2,7,0
307618.389,2770935.324,34,26,3
307654.866,2770934.153,1,2,0
307675.771,2770969.528,4,5,1
307689.208,2770969.527,4,2,1
307613.986,2770706.608,1,0,0
307591.354,2770707.211,3,0,0
307585.48,2770707.367,2,1,0
307595.85,2770725.484,3,1,0
307584.13,2770725.764,2,0,0
307569.451,2770726.114,4,0,0
307686.425,2770707.889,1,0,0
307700.257,2770723.043,1,0,0
307602.793,2770664.73,5,1,0
307670.598,2770670.378,1,1,0
307670.241,2770661.966,3,1,0
307670.022,2770656.778,1,0,0
307669.641,2770647.807,1,0,1
307710.239,2770968.745,9,6,5
307759.587,2770966.252,2,2,0
307768.176,2770966.164,3,0,0
307740.46,2770931.148,4,2,0
307775.878,2771015.609,1,0,1
307803.151,2771087.619,1,0,1
307803.495,2771099.679,3,1,1
307776.691,2771043.315,1,1,1
307780.64,2771077.148,2,0,0
307781.349,2770985.664,2,0,0
307799.945,2771022.616,2,0,0
307805.153,2771022.539,3,0,0
307831.992,2771022.032,0,2,0
307797.553,2771054.652,0,0,2
307836.385,2771070.4,1,0,0
307796.4,2771031.836,0,2,0
307775.488,2771002.339,3,1,0
307775.701,2771009.571,1,0,0
307812.77,2770967.452,4,1,0
307818.586,2770967.349,1,0,1
307794.352,2770967.776,1,0,1
307347.975,2770941.922,2,0,0
307765.328,2770930.907,2,0,0
307769.07,2770930.871,1,1,0
307777.585,2770930.788,1,0,1
307852.323,2770894.617,2,0,0
307807.634,2770877.909,3,0,0
307862.654,2770851.453,1,1,0
307848.377,2770831.054,1,1,0
307806.136,2770833.342,1,1,0
307791.384,2770830.377,1,0,1
307773.558,2770837.076,1,0,0
307763.342,2770837.242,1,1,0
307789.301,2770816.125,0,1,0
307818.88,2770791.109,1,1,0
307821.118,2770791.057,2,0,1
307812.1,2770791.268,1,0,0
307787.979,2770772.827,0,2,0
307863.096,2770722.394,1,1,0
307874.007,2770966.376,4,2,1
307880.42,2770966.263,4,0,0
307898.617,2770964.418,1,0,0
307829.116,2770929.177,1,0,1
307838.745,2770928.962,2,0,0
307849.638,2770929.05,4,4,0
307855.025,2770928.948,2,0,0
307878.007,2771050.953,1,1,0
307880.007,2771113.107,1,0,0
307875.603,2771113.185,1,0,0
307987.232,2771017.511,1,1,0
307877.644,2771020.432,1,0,0
307871.436,2771020.432,2,0,0
307884.617,2771136.935,1,0,1
307879.604,2771137.038,0,2,0
307875.203,2771136.366,2,0,0
307867.364,2771136.689,0,2,0
307849.764,2771137.417,1,0,0
307873.821,2770928.596,1,0,0
307882.77,2770928.428,4,1,0
307893.737,2770927.753,2,0,0
307903.152,2770927.442,0,4,0
307973.201,2770961.86,1,0,0
307979.611,2770961.728,1,1,1
307997.425,2770961.361,1,0,1
308004.03,2770961.225,2,0,0
307357.803,2770978.336,4,2,1
308054.119,2770959.665,1,1,0
307929.597,2770926.572,2,0,0
307980.794,2770888.131,1,1,0
307990.419,2770887.789,1,1,0
308005.587,2770876.081,2,0,0
308008.144,2770876.07,1,1,0
308018.217,2770876.026,0,0,2
307894.282,2770848.232,1,0,0
307944.256,2770829.762,1,1,0
307928.765,2770892.47,3,0,0
307911.573,2770874.953,2,0,0
307908.119,2770875.06,2,0,0
307929.446,2770818.205,1,0,0
307995.53,2770799.795,4,0,0
308016.392,2770795.666,1,0,0
308045.708,2770782.589,3,1,0
308025.259,2770795.608,1,2,0
307957.047,2770799.795,1,1,0
307880.455,2770807.637,2,0,1
308008.158,2770759.657,2,0,0
307925.412,2770744.859,1,1,0
308022.127,2770693.949,1,1,0
308029.488,2770697.736,1,0,0
307949.224,2770720.15,1,0,0
307895.196,2770721.425,1,1,0
307880.172,2770697.741,1,1,0
307937.428,2770676.97,1,0,1
307950.523,2770926.903,1,0,0
307967.035,2770926.595,9,4,1
307973.055,2770926.483,1,0,0
307251.857,2770945.454,2,0,0
308005.817,2770925.328,13,17,1
307441.375,2770712.22,2,0,0
307468.53,2770731.847,0,2,0
307467.345,2770710.223,1,0,1
307491.21,2770711.249,2,0,0
307510.596,2770710.425,1,1,0
307522.749,2770709.301,1,0,1
307432.982,2770712.425,2,0,0
307346.331,2770730.764,2,0,0
307307.808,2770720.394,3,7,0
307365.778,2770684.913,1,0,0
307501.806,2770664.482,0,2,0
307511.034,2770664.345,1,0,0
307309.412,2770887.514,2,0,0
307307.608,2770905.071,1,1,0
307405.007,2770620.902,2,0,0
307333.501,2770623.595,1,0,1
307307.288,2770625.836,2,0,0
307289.82,2770650.261,2,3,0
307381.054,2770618.439,1,0,0
307399.343,2770608.429,2,1,1
307428.324,2770576.709,1,0,1
307439.471,2770591.833,2,0,0
307406.546,2770577.421,0,2,0
307412.479,2770577.227,2,0,0
307341.491,2770597.73,2,1,0
307297.579,2770598.783,3,3,0
307348.14,2770597.577,2,0,0
307502.875,2770533.181,0,4,0
307438.782,2770509.185,0,2,0
307395.529,2770494.244,1,2,0
307500.617,2770491.647,1,1,0
307517,2770507.599,1,1,0
307524.79,2770490.98,1,0,1
307412.354,2770493.898,1,2,1
307403.693,2770872.684,2,0,0
307342.436,2770865.172,1,0,0
307373.184,2770842.39,1,0,1
307348.574,2770864.748,2,0,0
307401.554,2770793.472,1,0,1
307405.088,2770906.607,0,2,0
307401.229,2770775.256,1,0,0
307400.503,2770759.614,3,0,0
308043.704,2770924.224,2,0,0
308048.686,2770924.083,1,0,0
308078.356,2771008.116,1,0,1
308062.133,2771015.875,2,0,0
308097.975,2771027.804,1,0,0
308058.549,2771048.689,2,0,0
308078.089,2771004.63,5,0,2
308079.176,2770888.9,1,0,0
308119.612,2770922.887,1,5,0
308161.537,2770892.801,5,4,2
308167.522,2770892.684,3,4,0
308176.442,2770888.125,4,2,1
308182.448,2770888.051,4,1,0
308233.074,2770889.135,1,0,0
308246.136,2770954.235,1,0,0
308267.83,2770953.672,1,0,0
308335.919,2770915.749,1,0,0
308379.591,2771076.644,1,0,0
308405.516,2771075.972,1,1,0
308407.448,2771105.164,0,2,0
308388.866,2771105.293,1,0,0
308395.402,2771060.3,1,1,0
308426.764,2771059.53,0,2,0
308375.619,2770914.959,2,0,0
308385.644,2770914.759,1,1,0
308414.523,2770974.4,2,0,0
308503.022,2770866.557,2,0,0
308447.001,2770948.611,2,0,0
308507.722,2771034.713,2,0,0
308517.173,2770904.88,0,1,0
308534.457,2770819.986,2,0,0
308533.932,2770865.323,5,0,0
308485.046,2770947.666,1,0,1
308496.983,2770947.484,1,0,0
308551.001,2770911.084,2,1,0
308662.74,2770908.433,0,0,2
308680.351,2770907.95,2,0,0
308685.912,2770907.797,2,0,0
308683.303,2770942.891,3,0,0
307424.502,2770976.275,1,1,0
308693.764,2770942.607,1,1,0
307429.989,2770976.144,2,2,0
307460.103,2770975.804,6,0,4
307463.279,2770975.717,8,3,0
307466.628,2770975.626,1,2,0
307469.977,2770975.535,1,0,0
307472.987,2770975.453,2,1,0
307488.746,2770975.024,6,1,1
307282.027,2770944.652,0,2,2
307447.371,2764424.264,1,0,1
307437.877,2764424.846,2,0,0
307492.056,2764441.912,2,2,0
307517.692,2764408.369,2,0,2
307542.861,2764434.7,0,2,0
307514.786,2764408.789,1,2,0
307502.201,2764410.609,1,0,0
307531.527,2764436.309,1,0,1
307500.796,2764381.554,2,0,1
307573.439,2764391.047,1,0,1
307535.651,2764377.547,1,0,1
307526.617,2764469.311,1,1,0
307519.135,2764470.749,1,0,0
310236.85,2772902.716,0,2,0
303261.691,2767343.313,1,0,1
303412.253,2769383.331,0,2,0
303482.438,2769477.087,1,0,0
303494.071,2769506.756,4,0,0
303514.199,2769498.697,1,0,0
303551.856,2769517.974,2,5,1
303400.806,2769360.414,2,0,0
303426.961,2769320.719,2,0,0
303578.129,2769420.838,0,3,0
303676.031,2769418.358,0,2,0
303487.024,2769418.747,1,1,0
303736.746,2769431.85,2,0,1
303503.961,2769402.853,1,0,0
303407.543,2769555.65,2,0,0
303457.052,2769549.718,2,0,0
303441.689,2769564.287,4,0,0
303443.256,2769552.344,1,1,0
303416.229,2769567.42,1,1,0
303456.629,2769561.093,3,0,0
303471.146,2769351.779,1,0,0
303472.295,2769284.202,1,0,0
303541.373,2769289.833,1,0,0
303558.849,2769296.374,0,2,0
303442.09,2769265.574,0,2,0
303441.998,2769270.304,1,0,0
303488.562,2769250.813,3,0,0
303505.372,2769259.333,0,4,0
303538.535,2769265.024,1,0,1
303552.522,2769256.925,1,0,0
303561.364,2769236.653,1,0,0
303455.617,2769228.809,1,1,0
303455.018,2769523.102,2,0,0
303479.183,2769564.792,1,1,0
303447.638,2769470.442,1,0,0
303445.188,2769501.943,1,0,0
303429.943,2769507.144,3,0,0
303425.786,2769492.044,1,0,0
303567.125,2769074.573,1,1,0
303623.643,2769080.34,2,1,0
303491.241,2769076.711,1,0,1
303499.516,2769076.123,0,2,0
303614.618,2769559.506,1,1,0
303626.144,2769559.336,1,0,0
303456.629,2769060.778,3,1,0
303475.324,2769057.391,1,0,0
303443.134,2769447.964,1,0,0
303427.799,2769465.882,2,0,0
303461,2769043.334,1,0,1
303474.424,2769529.178,2,0,0
303475.53,2769535.785,4,0,0
301018.308,2770109.664,1,1,0
300959.658,2770121.572,1,0,0
301074.554,2770098.254,1,0,0
300931.871,2770114.606,4,1,0
