"CID","CNAME","CADDR","IND_CAT","Response_Address","Response_X","Response_Y","city","dist","village","neighbour"
"25582051","大中華北方老媽麵食館","臺北市文山區景福街230巷1號","R_cat","臺北市文山區景慶里5鄰景福街230巷1號","304427.017",2765181.65,"臺北市","文山區","景慶里","5鄰"
"81784452","益善機車材料行","臺北市文山區景福街230巷4號1樓","R_cat","臺北市文山區景慶里6鄰景福街230巷4號","304404.124",2765171.585,"臺北市","文山區","景慶里","6鄰"
"26365742","邦策起重工程行","臺北市文山區景福街24號1樓","R_cat","臺北市文山區萬隆里23鄰景福街24號","304401.723",2765824.469,"臺北市","文山區","萬隆里","23鄰"
"25561268","囿程企業社","臺北市文山區景福街25號","R_cat","臺北市文山區景仁里10鄰景福街25號","304338.654",2765782.294,"臺北市","文山區","景仁里","10鄰"
"26236157","正漢行","臺北市文山區景福街281號4樓","R_cat","臺北市文山區景慶里23鄰景福街281號","304571.148",2765164.495,"臺北市","文山區","景慶里","23鄰"
"99634694","佳可得傢飾布商行","臺北市文山區景福街36號1樓","M_cat","臺北市文山區萬隆里23鄰景福街36號","304366.567",2765808.705,"臺北市","文山區","萬隆里","23鄰"
"38505108","花草巷弄夢想商行","臺北市文山區景福街37號","R_cat","臺北市文山區景仁里8鄰景福街37號","304267.253",2765752.179,"臺北市","文山區","景仁里","8鄰"
"80998771","王家獨臭之鄉食品行","臺北市文山區景福街3巷13號1樓","R_cat","臺北市文山區景仁里11鄰景福街3巷13號","304460.136",2765778.393,"臺北市","文山區","景仁里","11鄰"
"15639549","舒媚兒美容材料坊","臺北市文山區景福街3巷15號","R_cat","臺北市文山區景仁里11鄰景福街3巷15號","304462.866",2765774.629,"臺北市","文山區","景仁里","11鄰"
"48979337","恩典小吃店","臺北市文山區景福街3巷1號","R_cat","臺北市文山區景仁里11鄰景福街3巷1號","304443.977",2765818.108,"臺北市","文山區","景仁里","11鄰"
"26213372","賢發企業社","臺北市文山區景福街3巷7號1樓","M_cat","臺北市文山區景仁里11鄰景福街3巷7號","304467.997",2765803.332,"臺北市","文山區","景仁里","11鄰"
"25576950","家康商行","臺北市文山區景福街41號","R_cat","臺北市文山區景仁里8鄰景福街41號","304253.873",2765747.018,"臺北市","文山區","景仁里","8鄰"
"13453672","日發衛浴材料行","臺北市文山區景福街42號1樓","R_cat","臺北市文山區萬隆里23鄰景福街42號","304356.82",2765805.716,"臺北市","文山區","萬隆里","23鄰"
"18780909","東興行","臺北市文山區景福街50號","R_cat","臺北市文山區萬隆里23鄰景福街50號","304335.913",2765797.431,"臺北市","文山區","萬隆里","23鄰"
"21718079","美豐有早餐店","臺北市文山區景興路107號1樓","R_cat","臺北市文山區景東里12鄰景興路107號","304996.702",2765334.83,"臺北市","文山區","景東里","12鄰"
"26339668","千仟設計工作室","臺北市文山區景興路108巷10號4樓","R_cat","臺北市文山區景華里11鄰景興路108巷10號","304917.428",2765239.091,"臺北市","文山區","景華里","11鄰"
"25503465","真豪餐坊","臺北市文山區景興路110號","R_cat","臺北市文山區景華里11鄰景興路110號","304958.912",2765219.476,"臺北市","文山區","景華里","11鄰"
"48991640","富元工程行","臺北市文山區景興路114巷3號2樓","M_cat","臺北市文山區景華里10鄰景興路114巷3號","304937.421",2765189.061,"臺北市","文山區","景華里","10鄰"
"81778402","味自慢小吃店","臺北市文山區景興路118號","R_cat","臺北市文山區景華里10鄰景興路118號","304949.038",2765171.329,"臺北市","文山區","景華里","10鄰"
"31965437","柱子頭工作室","臺北市文山區景興路12號4樓","R_cat","臺北市文山區景華里24鄰景興路12號","304968.167",2765659.977,"臺北市","文山區","景華里","24鄰"
"10305570","景興麵食館","臺北市文山區景興路135號","R_cat","臺北市文山區景東里11鄰景興路135號","304995.405",2765254.315,"臺北市","文山區","景東里","11鄰"
"48774003","元振機車行","臺北市文山區景興路13號","R_cat","臺北市文山區興福里1鄰景興路13號","304990.836",2765678.422,"臺北市","文山區","興福里","1鄰"
"26210945","康泰小館","臺北市文山區景興路151號1樓","R_cat","臺北市文山區景東里11鄰景興路151號","304991.353",2765210.325,"臺北市","文山區","景東里","11鄰"
"38497629","花鮮子健康時尚小舖","臺北市文山區景興路153巷1號","R_cat","臺北市文山區景東里5鄰景興路153巷1號","305015.496",2765212.032,"臺北市","文山區","景東里","5鄰"
"26342848","杭特設計工作室","臺北市文山區景興路153巷35號","M_cat","臺北市文山區景東里10鄰景興路153巷35號","305145.62",2765171.931,"臺北市","文山區","景東里","10鄰"
"38509929","書玄企業社","臺北市文山區景興路168號","R_cat","臺北市文山區景華里9鄰景興路168號","304939.076",2765119.907,"臺北市","文山區","景華里","9鄰"
"38466317","朱媽媽的麵店","臺北市文山區景興路16號","R_cat","臺北市文山區景華里24鄰景興路16號","304971.715",2765646.623,"臺北市","文山區","景華里","24鄰"
"17082552","陳年自助餐店","臺北市文山區景興路174號1樓","R_cat",NA,NA,NA,NA,NA,NA,NA
"26231478","茶觀草堂","臺北市文山區景興路175號","R_cat","臺北市文山區景東里3鄰景興路175號","304965.555",2765106.927,"臺北市","文山區","景東里","3鄰"
"99623351","大吉小吃店","臺北市文山區景興路175號1樓","R_cat","臺北市文山區景東里3鄰景興路175號","304965.555",2765106.927,"臺北市","文山區","景東里","3鄰"
"26369584","?野通訊器材行","臺北市文山區景興路179號1樓","R_cat","臺北市文山區景東里3鄰景興路179號","304968.749",2765085.602,"臺北市","文山區","景東里","3鄰"
"15648836","博揚商行","臺北市文山區景興路181號1樓","R_cat","臺北市文山區景東里3鄰景興路181號","304957.851",2765090.606,"臺北市","文山區","景東里","3鄰"
"98888847","瑞暉水電工程行","臺北市文山區景興路188號23樓之6","R_cat","臺北市文山區景行里5鄰景興路188號","304899.556",2765027.264,"臺北市","文山區","景行里","5鄰"
"25551732","芳子時尚商行","臺北市文山區景興路188號8樓之14","R_cat","臺北市文山區景行里5鄰景興路188號","304899.556",2765027.264,"臺北市","文山區","景行里","5鄰"
"25537958","卡樂企業社","臺北市文山區景興路188號24樓之9","R_cat","臺北市文山區景行里5鄰景興路188號","304899.556",2765027.264,"臺北市","文山區","景行里","5鄰"
"73872050","佐晟工程行","臺北市文山區景興路188號23樓之6","M_cat","臺北市文山區景行里5鄰景興路188號","304899.556",2765027.264,"臺北市","文山區","景行里","5鄰"
"48896982","美樂帝生活館","臺北市文山區景興路188號24樓之9","R_cat","臺北市文山區景行里5鄰景興路188號","304899.556",2765027.264,"臺北市","文山區","景行里","5鄰"
"14324493","奇亞家具行","臺北市文山區景興路195號10樓之1","R_cat","臺北市文山區景東里24鄰景興路195號","304925.616",2765011.546,"臺北市","文山區","景東里","24鄰"
"26228001","億隆牛排館","臺北市文山區景興路195號2樓","R_cat","臺北市文山區景東里24鄰景興路195號","304925.616",2765011.546,"臺北市","文山區","景東里","24鄰"
"01720626","貴人堂蔘藥行","臺北市文山區景興路202巷10號1樓","R_cat","臺北市文山區景行里18鄰景興路202巷10號","304842.305",2764997.342,"臺北市","文山區","景行里","18鄰"
"10389677","池田麵店","臺北市文山區景興路202巷17號2樓","R_cat","臺北市文山區景行里18鄰景興路202巷17號","304826.62",2764924.057,"臺北市","文山區","景行里","18鄰"
"48957782","賀來喜企業社","臺北市文山區景興路21號2樓","R_cat","臺北市文山區興福里1鄰景興路21號","304999.112",2765645.157,"臺北市","文山區","興福里","1鄰"
"38576074","六畜馨旺寵物美容館","臺北市文山區景興路225號","R_cat","臺北市文山區景東里2鄰景興路225號","304900.182",2764935.434,"臺北市","文山區","景東里","2鄰"
"26221865","旻寶貝童衣小鋪","臺北市文山區景興路234號4樓","R_cat","臺北市文山區景行里21鄰景興路234號","304828.695",2764854.298,"臺北市","文山區","景行里","21鄰"
"25503660","鵝大媽小吃店","臺北市文山區景興路235號10樓之1","R_cat","臺北市文山區景東里2鄰景興路235號","304891.423",2764916.768,"臺北市","文山區","景東里","2鄰"
"48954223","邦妮精品服飾行","臺北市文山區景興路235號","R_cat","臺北市文山區景東里2鄰景興路235號","304891.423",2764916.768,"臺北市","文山區","景東里","2鄰"
"99611138","音樂全方位社","臺北市文山區景興路238巷4號","R_cat","臺北市文山區景行里21鄰景興路238巷4號","304813.112",2764860.127,"臺北市","文山區","景行里","21鄰"
"25661225","盈華企業社","臺北市文山區景興路23巷6弄14號1樓","R_cat","臺北市文山區興福里5鄰景興路23巷6弄14號","305039.763",2765592.095,"臺北市","文山區","興福里","5鄰"
"18101418","仙跡緣小吃店","臺北市文山區景興路243巷1號","R_cat","臺北市文山區景東里2鄰景興路243巷1號","304888.658",2764884.897,"臺北市","文山區","景東里","2鄰"
"38514916","媽媽心手工房","臺北市文山區景興路258號5樓之3","R_cat","臺北市文山區景行里22鄰景興路258號","304789.847",2764798.103,"臺北市","文山區","景行里","22鄰"
"31859267","力升企業社","臺北市文山區景興路262號13樓之2","R_cat","臺北市文山區景行里23鄰景興路262號","304778.547",2764779.387,"臺北市","文山區","景行里","23鄰"
"48875564","有達通訊行","臺北市文山區景興路266號","R_cat","臺北市文山區景行里23鄰景興路266號","304776.431",2764775.154,"臺北市","文山區","景行里","23鄰"
"25673502","綠薄荷麵食坊","臺北市文山區景興路274之2號","R_cat","臺北市文山區景行里23鄰景興路274之2號","304752.014",2764769.69,"臺北市","文山區","景行里","23鄰"
"48790783","吉是美食品商行","臺北市文山區景興路282巷1號","R_cat","臺北市文山區景行里1鄰景興路282巷1號","304720.359",2764732.371,"臺北市","文山區","景行里","1鄰"
"26224103","旺旺來小吃店","臺北市文山區景興路282巷2號","R_cat","臺北市文山區景行里23鄰景興路282巷2號","304741.744",2764742.873,"臺北市","文山區","景行里","23鄰"
"25622357","月半新潮式飲料專賣店","臺北市文山區景興路282巷3號1樓","R_cat","臺北市文山區景行里1鄰景興路282巷3號","304714.949",2764735.105,"臺北市","文山區","景行里","1鄰"
"38579537","盧少爺小吃店","臺北市文山區景興路282巷5號","R_cat","臺北市文山區景行里1鄰景興路282巷5號","304709.904",2764737.652,"臺北市","文山區","景行里","1鄰"
"13830182","喬之妃美容用品坊","臺北市文山區景興路282巷9號","R_cat","臺北市文山區景行里1鄰景興路282巷9號","304677.405",2764748.655,"臺北市","文山區","景行里","1鄰"
"26245162","緣巧藝美髮沙龍","臺北市文山區景興路282巷9號2樓","R_cat","臺北市文山區景行里1鄰景興路282巷9號","304677.405",2764748.655,"臺北市","文山區","景行里","1鄰"
"27156574","躍昇眼鏡行","臺北市文山區景興路284號1樓","R_cat","臺北市文山區景行里1鄰景興路284號","304740.311",2764716.829,"臺北市","文山區","景行里","1鄰"
"31858751","秋天日式關東煮","臺北市文山區景興路286號","R_cat","臺北市文山區景行里1鄰景興路286號","304737.008",2764710.008,"臺北市","文山區","景行里","1鄰"
"21730475","頂峰鐵鈑燒小?","臺北市文山區景興路288號1樓","R_cat","臺北市文山區景行里1鄰景興路288號","304732.197",2764698.96,"臺北市","文山區","景行里","1鄰"
"38464486","威烝車業行","臺北市文山區景興路28之1號1樓","R_cat","臺北市文山區景華里24鄰景興路28之1號","304972.954",2765601.153,"臺北市","文山區","景華里","24鄰"
"38463830","鄉村法國早餐坊","臺北市文山區景興路28號","R_cat","臺北市文山區景華里24鄰景興路28號","304972.969",2765604.62,"臺北市","文山區","景華里","24鄰"
"38570493","歐森寵物生活館","臺北市文山區景興路29號1樓","R_cat","臺北市文山區興福里2鄰景興路29號","304998.494",2765625.739,"臺北市","文山區","興福里","2鄰"
"26237753","陽光樂活戶外旅遊生活館","臺北市文山區景興路37號","R_cat","臺北市文山區興福里2鄰景興路37號","304998.295",2765605.634,"臺北市","文山區","興福里","2鄰"
"48998756","誠寶生活百貨坊","臺北市文山區景興路39之2號","R_cat","臺北市文山區興福里2鄰景興路39之2號","304998.156",2765591.633,"臺北市","文山區","興福里","2鄰"
"31867463","浪人商行","臺北市文山區景興路42巷4之8號","R_cat","臺北市文山區景華里22鄰景興路42巷4之8號","304855.652",2765562.052,"臺北市","文山區","景華里","22鄰"
"48727889","景興自助餐店","臺北市文山區景興路47號","R_cat","臺北市文山區興福里2鄰景興路47號","304997.833",2765552.493,"臺北市","文山區","興福里","2鄰"
"26242475","何苡工程行","臺北市文山區景興路63號3樓","R_cat","臺北市文山區興福里3鄰景興路63號","304997.459",2765502.126,"臺北市","文山區","興福里","3鄰"
"25521457","上野企業社","臺北市文山區景興路65號","R_cat","臺北市文山區興福里3鄰景興路65號","304997.352",2765492.417,"臺北市","文山區","興福里","3鄰"
"38510215","岱峰企業社","臺北市文山區景興路71號","R_cat","臺北市文山區興福里3鄰景興路71號","304997.86",2765477.649,"臺北市","文山區","興福里","3鄰"
"26241567","興波企業社","臺北市文山區景興路85巷14號","R_cat","臺北市文山區興福里10鄰景興路85巷14號","305083.121",2765464.719,"臺北市","文山區","興福里","10鄰"
"31703568","三鮮園小吃店","臺北市文山區景興路87號","R_cat","臺北市文山區興福里4鄰景興路87號","304997.093",2765430.81,"臺北市","文山區","興福里","4鄰"
"31955135","久久飯包","臺北市文山區景興路99號1樓","R_cat","臺北市文山區興福里4鄰景興路99號","304996.869",2765371.199,"臺北市","文山區","興福里","4鄰"
"38506752","創鑫企業社","臺北市文山區景豐街39號1樓","R_cat","臺北市文山區興豐里12鄰景豐街39號","305090.667",2765935.649,"臺北市","文山區","興豐里","12鄰"
"09667413","偉翔工程行","臺北市中山區渭水路22號1樓","M_cat","臺北市中山區朱園里22鄰渭水路22號","303880.294",2770932.034,"臺北市","中山區","朱園里","22鄰"
"12417360","松德塑膠包裝材料行","臺北市中山區渭水路24號","R_cat","臺北市中山區朱園里22鄰渭水路24號","303883.673",2770932.033,"臺北市","中山區","朱園里","22鄰"
"25561963","建順豆漿店","臺北市中山區渭水路2號","R_cat","臺北市中山區朱園里22鄰渭水路2號","303830.391",2770931.192,"臺北市","中山區","朱園里","22鄰"
"31852476","展創企業社","臺北市中山區渭水路36號","R_cat","臺北市中山區朱園里22鄰渭水路36號","303920.554",2770925.329,"臺北市","中山區","朱園里","22鄰"
"26251375","越峰工程行","臺北市中山區渭水路54號","R_cat","臺北市中山區朱園里22鄰渭水路54號","303982.762",2770930.254,"臺北市","中山區","朱園里","22鄰"
"31867007","張肇瑄映像工作室","臺北市南港區港東街86號","R_cat","臺北市南港區三重里17鄰港東街86號","312657.939",2772202.234,"臺北市","南港區","三重里","17鄰"
"31882008","魔法窗簾工坊","臺北市內湖區港華街103號","R_cat","臺北市內湖區港華里24鄰港華街103號","307848.342",2775159.711,"臺北市","內湖區","港華里","24鄰"
"31948162","昱飛早餐店","臺北市內湖區港華街21號","R_cat","臺北市內湖區港華里2鄰港華街21號","308197.208",2775045.908,"臺北市","內湖區","港華里","2鄰"
"17544956","哲安汽車材料行","臺北市內湖區港華街28號","R_cat","臺北市內湖區港都里8鄰港華街28號","308204.621",2775027.315,"臺北市","內湖區","港都里","8鄰"
"94900779","友誠工程行","臺北市內湖區港華街30號2樓","M_cat","臺北市內湖區港都里8鄰港華街30號","308196.385",2775029.926,"臺北市","內湖區","港都里","8鄰"
"27182854","祥昊機車行","臺北市內湖區港華街30號1樓","R_cat","臺北市內湖區港都里8鄰港華街30號","308196.385",2775029.926,"臺北市","內湖區","港都里","8鄰"
"08668316","鴻祥室內裝潢工程行","臺北市內湖區港華街40號5樓","M_cat","臺北市內湖區港都里9鄰港華街40號","308002.313",2775080.936,"臺北市","內湖區","港都里","9鄰"
"26362793","?通車業行","臺北市內湖區港華街74號1樓","R_cat","臺北市內湖區港都里12鄰港華街74號","307865.666",2775133.867,"臺北市","內湖區","港都里","12鄰"
"26236184","睿捷商行","臺北市內湖區港墘路102號","R_cat","臺北市內湖區港都里1鄰港墘路102號","308231.145",2774786.131,"臺北市","內湖區","港都里","1鄰"
"38502313","金元豐小吃店","臺北市內湖區港墘路103號","R_cat","臺北市內湖區港富里2鄰港墘路103號","308268.355",2774787.204,"臺北市","內湖區","港富里","2鄰"
"31958386","翔饌小吃店","臺北市內湖區港墘路１０８號","R_cat","臺北市內湖區港都里1鄰港墘路108號","308223.167",2774772.479,"臺北市","內湖區","港都里","1鄰"
"26361295","羅師傅川湘饌食堂","臺北市內湖區港墘路123號","R_cat","臺北市內湖區港墘里13鄰港墘路123號","308130.275",2774563.266,"臺北市","內湖區","港墘里","13鄰"
"21714524","上品軒涮涮鍋小吃店","臺北市內湖區港墘路125號","R_cat","臺北市內湖區港墘里13鄰港墘路125號","308125.232",2774554.248,"臺北市","內湖區","港墘里","13鄰"
"25537818","呷麵食品行","臺北市內湖區港墘路127巷10號1樓","R_cat","臺北市內湖區港墘里22鄰港墘路127巷10號","308197.748",2774527.072,"臺北市","內湖區","港墘里","22鄰"
"38569708","在山野對話珈琲館","臺北市內湖區港墘路127巷16弄10號","R_cat","臺北市內湖區港墘里22鄰港墘路127巷16弄10號","308233.104",2774552.651,"臺北市","內湖區","港墘里","22鄰"
"10637661","兆林商行","臺北市內湖區港墘路127巷16弄3號","R_cat","臺北市內湖區港墘里2鄰港墘路127巷16弄3號","308236.027",2774517.565,"臺北市","內湖區","港墘里","2鄰"
"25540969","舒服淨自助洗衣坊","臺北市內湖區港墘路127巷6弄7號","R_cat","臺北市內湖區港墘里22鄰港墘路127巷6弄7號","308203.679",2774571.281,"臺北市","內湖區","港墘里","22鄰"
"38562424","普利斯鬆餅店","臺北市內湖區港墘路127巷7號","R_cat","臺北市內湖區港墘里14鄰港墘路127巷7號","308148.031",2774523.377,"臺北市","內湖區","港墘里","14鄰"
"99363947","王董早餐店","臺北市內湖區港墘路14號","R_cat","臺北市內湖區港華里1鄰港墘路14號","308309.887",2775114.183,"臺北市","內湖區","港華里","1鄰"
"31951573","港龍池上飯包店","臺北市內湖區港墘里港墘路153號1樓","R_cat","臺北市內湖區港墘里14鄰港墘路153號","308067.565",2774452.002,"臺北市","內湖區","港墘里","14鄰"
"25633586","奇旺行","臺北市內湖區港墘路155巷5號","R_cat","臺北市內湖區港墘里15鄰港墘路155巷5號","308085.462",2774424.185,"臺北市","內湖區","港墘里","15鄰"
"38563704","嘉祥食堂","臺北市內湖區港墘路159號","R_cat","臺北市內湖區港墘里15鄰港墘路159號","308057.369",2774433.928,"臺北市","內湖區","港墘里","15鄰"
"38466870","懷六企業社","臺北市內湖區港墘路159號","R_cat","臺北市內湖區港墘里15鄰港墘路159號","308057.369",2774433.928,"臺北市","內湖區","港墘里","15鄰"
"26228115","草坑咖啡","臺北市內湖區港墘路161號","R_cat","臺北市內湖區港墘里15鄰港墘路161號","308054.233",2774428.513,"臺北市","內湖區","港墘里","15鄰"
"26212633","小太陽食品行","臺北市內湖區港墘路167號","R_cat","臺北市內湖區港墘里15鄰港墘路167號","308042.994",2774409.111,"臺北市","內湖區","港墘里","15鄰"
"26337578","永恆印業企業社","臺北市內湖區港墘路169號","R_cat","臺北市內湖區港墘里15鄰港墘路169號","308040.113",2774404.138,"臺北市","內湖區","港墘里","15鄰"
"99353315","昶盛汽車商行","臺北市內湖區港墘路16號1樓","R_cat","臺北市內湖區港華里1鄰港墘路16號","308310.208",2775106.619,"臺北市","內湖區","港華里","1鄰"
"38550779","典雅商行","臺北市內湖區港墘路17號","R_cat","臺北市內湖區港富里15鄰港墘路17號","308340.84",2775082.022,"臺北市","內湖區","港富里","15鄰"
"18403743","三鋒企業社","臺北市內湖區港墘路221巷21號5樓","R_cat","臺北市內湖區港墘里20鄰港墘路221巷21號","307927.151",2774145.099,"臺北市","內湖區","港墘里","20鄰"
"38529571","佳新車業行","臺北市內湖區港墘路24號","R_cat","臺北市內湖區港華里1鄰港墘路24號","308311.804",2775075.625,"臺北市","內湖區","港華里","1鄰"
"18098096","大地汽車材料行","臺北市內湖區港墘路26巷1號1樓","R_cat","臺北市內湖區港華里1鄰港墘路26巷1號","308294.586",2775078.39,"臺北市","內湖區","港華里","1鄰"
"83941892","明佳汽車商行","臺北市內湖區港墘路28號1樓","R_cat","臺北市內湖區港華里1鄰港墘路28號","308312.222",2775058.472,"臺北市","內湖區","港華里","1鄰"
"08610194","通龍車業行","臺北市內湖區港墘路34號1樓","R_cat","臺北市內湖區港華里1鄰港墘路34號","308312.666",2775040.327,"臺北市","內湖區","港華里","1鄰"
"99633626","明瑄烘焙原料行","臺北市內湖區港墘路36號","R_cat","臺北市內湖區港華里1鄰港墘路36號","308312.86",2775032.376,"臺北市","內湖區","港華里","1鄰"
"26243875","金品生活百貨行","臺北市內湖區港墘路37巷2號","R_cat","臺北市內湖區港富里8鄰港墘路37巷2號","308363.024",2774993.045,"臺北市","內湖區","港富里","8鄰"
"31849304","儷甄美容坊","臺北市內湖區港墘路37巷7號","R_cat","臺北市內湖區港富里13鄰港墘路37巷7號","308384.242",2775006.829,"臺北市","內湖區","港富里","13鄰"
"38577708","鮮饌蔬食小吃店","臺北市內湖區港墘路37巷8號1樓","R_cat","臺北市內湖區港富里8鄰港墘路37巷8號","308383.697",2774990.151,"臺北市","內湖區","港富里","8鄰"
"26210810","欣榮小吃店","臺北市內湖區港墘路39號","R_cat","臺北市內湖區港富里8鄰港墘路39號","308342.862",2774990.963,"臺北市","內湖區","港富里","8鄰"
"14335533","秀羽素食自助餐店","臺北市內湖區港墘路41號","R_cat","臺北市內湖區港富里8鄰港墘路41號","308343.689",2774985.573,"臺北市","內湖區","港富里","8鄰"
"26231408","嘉峰汽車商行","臺北市內湖區港墘路47號","R_cat","臺北市內湖區港富里8鄰港墘路47號","308343.233",2774958.534,"臺北市","內湖區","港富里","8鄰"
"48980094","雅堂餐坊","臺北市內湖區港墘路49號","R_cat","臺北市內湖區港富里8鄰港墘路49號","308343.13",2774954.387,"臺北市","內湖區","港富里","8鄰"
"48995836","眾喜田涮涮鍋","臺北市內湖區港墘路50號","R_cat","臺北市內湖區港都里2鄰港墘路50號","308314.283",2774970.284,"臺北市","內湖區","港都里","2鄰"
"29243723","王君豪小吃店","臺北市內湖區港墘路52號1樓","R_cat","臺北市內湖區港都里2鄰港墘路52號","308314.086",2774964.536,"臺北市","內湖區","港都里","2鄰"
"10302861","丼饌美食坊","臺北市內湖區港墘路54號","R_cat","臺北市內湖區港都里2鄰港墘路54號","308313.744",2774954.534,"臺北市","內湖區","港都里","2鄰"
"48756672","上群輪胎行","臺北市內湖區港墘路58號","R_cat","臺北市內湖區港都里2鄰港墘路58號","308312.411",2774938.564,"臺北市","內湖區","港都里","2鄰"
"38566195","覺知設計工作室","臺北市內湖區港墘路60巷4號4樓","R_cat","臺北市內湖區港都里3鄰港墘路60巷4號","308278.127",2774931.787,"臺北市","內湖區","港都里","3鄰"
"27170935","聯揚音響電器行","臺北市內湖區港墘路68號","R_cat","臺北市內湖區港都里2鄰港墘路68號","308304.442",2774902.653,"臺北市","內湖區","港都里","2鄰"
"17747875","詩蕾食品坊","臺北市內湖區港墘路69號1樓","R_cat","臺北市內湖區港富里8鄰港墘路69號","308329.781",2774883.339,"臺北市","內湖區","港富里","8鄰"
"13825060","庭如餐館名店","臺北市內湖區港墘路70號1樓","R_cat","臺北市內湖區港都里2鄰港墘路70號","308300.8",2774893.006,"臺北市","內湖區","港都里","2鄰"
"17762283","江記名店","臺北市內湖區港墘路78號","R_cat","臺北市內湖區港都里2鄰港墘路78號","308285.688",2774866.136,"臺北市","內湖區","港都里","2鄰"
"10336855","隆興文具禮品行","臺北市內湖區港墘路82巷13號","R_cat","臺北市內湖區港都里4鄰港墘路82巷13號","308211.768",2774885.609,"臺北市","內湖區","港都里","4鄰"
"98914991","新港墘企業社","臺北市內湖區港墘路82巷3號","R_cat","臺北市內湖區港都里3鄰港墘路82巷3號","308252.907",2774867.18,"臺北市","內湖區","港都里","3鄰"
"38575429","吉得堡早餐店","臺北市內湖區港墘路82巷6號","R_cat","臺北市內湖區港都里1鄰港墘路82巷6號","308235.81",2774856.835,"臺北市","內湖區","港都里","1鄰"
"31948389","葉記工程行","臺北市內湖區港墘路82巷7弄19號5樓","R_cat","臺北市內湖區港都里3鄰港墘路82巷7弄19號","308263.48",2774944.722,"臺北市","內湖區","港都里","3鄰"
"26212535","轉角關東煮","臺北市內湖區港墘路82巷9號","R_cat","臺北市內湖區港都里4鄰港墘路82巷9號","308229.338",2774878.827,"臺北市","內湖區","港都里","4鄰"
"25552697","榛品小吃店","臺北市內湖區港墘路88號","R_cat","臺北市內湖區港都里1鄰港墘路88號","308256.143",2774822.459,"臺北市","內湖區","港都里","1鄰"
"38577550","珍饌桂花雞小吃店","臺北市內湖區港墘路90號","R_cat","臺北市內湖區港都里1鄰港墘路90號","308251.864",2774816.148,"臺北市","內湖區","港都里","1鄰"
"17749135","台宇工程行","臺北市內湖區港墘路99號2樓","R_cat","臺北市內湖區港富里2鄰港墘路99號","308273.18",2774794.903,"臺北市","內湖區","港富里","2鄰"
"38553706","歡悅小吃店","臺北市內湖區港墘路99號5樓","R_cat","臺北市內湖區港富里2鄰港墘路99號","308273.18",2774794.903,"臺北市","內湖區","港富里","2鄰"
"38564534","廣日安企業社","臺北市北投區湖山路1段11巷2號","R_cat","臺北市北投區湖山里7鄰湖山路一段11巷2號","305154.464",2782737.981,"臺北市","北投區","湖山里","7鄰"
"26347169","廣勳企業社","臺北市北投區湖山路1段11巷2號","R_cat","臺北市北投區湖山里7鄰湖山路一段11巷2號","305154.464",2782737.981,"臺北市","北投區","湖山里","7鄰"
"29697908","國際大旅?","臺北市北投區湖山路1段7號","R_cat","臺北市北投區湖山里7鄰湖山路一段7號","305250.412",2782750.215,"臺北市","北投區","湖山里","7鄰"
"81687022","櫻山小吃店","臺北市北投區湖山路2段9之6號","R_cat","臺北市北投區湖山里11鄰湖山路二段9之6號","304374.539",2783313.179,"臺北市","北投區","湖山里","11鄰"
"99986846","山菜園小吃店","臺北市北投區湖底路52之2號","R_cat","臺北市北投區湖山里15鄰湖底路52之2號","304123.208",2782514.726,"臺北市","北投區","湖山里","15鄰"
"48882072","陽明春天園藝坊","臺北市士林區菁山路119之1號","R_cat","臺北市士林區菁山里8鄰菁山路119之1號","306399.056",2781880.059,"臺北市","士林區","菁山里","8鄰"
"26249907","崑琳工程行","臺北市士林區菁山路22號","M_cat",NA,NA,NA,NA,NA,NA,NA
"26351310","佳鳳飲酒店","臺北市萬華區華西街14之2號","R_cat","臺北市萬華區青山里4鄰華西街14之2號","300291.4",2770202.878,"臺北市","萬華區","青山里","4鄰"
"48958419","天天清茶坊","臺北市萬華區華西街14之6號","R_cat","臺北市萬華區青山里4鄰華西街14之6號","300290.094",2770185.545,"臺北市","萬華區","青山里","4鄰"
"48879576","麗聲軒","臺北市萬華區華西街14號","R_cat","臺北市萬華區青山里4鄰華西街14號","300292.031",2770211.266,"臺北市","萬華區","青山里","4鄰"
"26214610","蘭姐飲酒店","臺北市萬華區華西街17號","R_cat","臺北市萬華區青山里5鄰華西街17號","300310.495",2770220.956,"臺北市","萬華區","青山里","5鄰"
"31948557","大象工程行","臺北市萬華區華西街1號(2樓)","M_cat","臺北市萬華區青山里2鄰華西街1號","300315.187",2770290.6,"臺北市","萬華區","青山里","2鄰"
"29249944","太宇水電工程行","臺北市萬華區華西街1號","M_cat","臺北市萬華區青山里2鄰華西街1號","300315.187",2770290.6,"臺北市","萬華區","青山里","2鄰"
"48848167","月仙都茶莊","臺北市萬華區華西街21巷1之3號","R_cat","臺北市萬華區青山里5鄰華西街21巷1之3號","300337.183",2770188.399,"臺北市","萬華區","青山里","5鄰"
"73901935","金曲軒","臺北市萬華區華西街21巷1號1樓","R_cat","臺北市萬華區青山里5鄰華西街21巷1號","300324.003",2770172.415,"臺北市","萬華區","青山里","5鄰"
"31876483","衣桔棒小吃店","臺北市萬華區華西街26巷10弄6號","R_cat","臺北市萬華區青山里15鄰華西街26巷10弄6號","300249.934",2770049.012,"臺北市","萬華區","青山里","15鄰"
